identifier,start_date,end_date,type,production_type,status,name,installed_capacity,available_capacity,unit_type 
EC-EDF-05470-EDF-H-00065511,2020-11-26T07:30:00+01:00,2020-11-26T17:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 5,162,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065560,2020-11-26T07:00:00+01:00,2020-11-26T12:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,MONTEYNARD,366,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00065619,2020-11-25T10:00:00+01:00,2020-11-25T16:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 2,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065636,2020-11-25T12:28:00+01:00,2020-11-25T13:12:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 12,157,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065644,2020-11-25T20:36:00+01:00,2020-11-25T22:05:00+01:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,INACTIVE,VILLARODIN 1,182,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065646,2020-11-26T10:00:00+01:00,2020-11-26T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,MONTEZIC 1,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065650,2020-11-27T14:00:00+01:00,2020-11-27T16:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,MONTEZIC 3,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065660,2020-11-26T18:00:00+01:00,2020-11-30T07:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,PIED DE BORNE,109,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00065662,2020-11-28T02:15:00+01:00,2020-11-28T16:10:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,GRAND MAISON 10,170,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065663,2020-11-28T06:43:00+01:00,2020-11-28T09:05:00+01:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,INACTIVE,VILLARODIN 2,182,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065670,2020-11-28T22:31:00+01:00,2020-11-28T23:52:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 3,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065672,2020-11-28T23:55:00+01:00,2020-11-29T00:13:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 2,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065746,2020-11-28T08:00:00+01:00,2020-11-28T21:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 1,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065747,2020-11-29T08:00:00+01:00,2020-11-29T21:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 1,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065773,2020-11-28T18:00:00+01:00,2020-11-28T21:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 1,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065774,2020-11-29T18:00:00+01:00,2020-11-29T21:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 1,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051003,2020-11-25T22:30:00+01:00,2020-11-26T02:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,GRAVELINES 1,910,350,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051095,2020-11-27T23:30:00+01:00,2020-11-29T15:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CATTENOM 4,1300,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051139,2020-11-25T07:00:00+01:00,2020-11-25T16:30:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,ACTIVE,HAVRE 4,580,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051147,2020-11-25T11:11:00+01:00,2020-11-26T11:15:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,ACTIVE,CORDEMAIS 4,580,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051148,2020-11-25T11:11:00+01:00,2020-11-29T08:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,ACTIVE,CORDEMAIS 5,580,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051159,2020-11-25T21:00:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,DAMPIERRE 3,890,850,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051160,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,ARRIGHI 1,125,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051161,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,ARRIGHI 2,129,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051162,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,BRENNILIS 1,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051163,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,BRENNILIS 2,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051164,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,DIRINON 1,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051165,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,BRENNILIS 3,134,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051166,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,DIRINON 2,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051167,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,GENNEVILLIERS 1,203,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051168,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,VAIRES 1,181,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051169,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,VAIRES 2,179,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051170,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,VAIRES 3,182,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051171,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,MONTEREAU 5,185,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051172,2020-11-25T21:00:00+01:00,2020-11-26T06:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,MONTEREAU 6,185,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051174,2020-11-25T21:55:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,MARTIGUES PONTEAU 5,465,180,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051175,2020-11-25T21:55:00+01:00,2020-11-26T14:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,MARTIGUES PONTEAU 6,465,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051176,2020-11-25T22:00:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,PALUEL 3,1330,1293,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051177,2020-11-25T22:15:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CHINON 3,905,902,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051178,2020-11-25T22:20:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,TRICASTIN 2,915,700,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051179,2020-11-25T22:30:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CRUAS 2,915,210,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051180,2020-11-25T22:30:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CRUAS 3,915,420,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051181,2020-11-25T22:30:00+01:00,2020-11-26T07:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,DAMPIERRE 2,890,812,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051186,2020-11-26T05:45:00+01:00,2020-11-26T14:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,BLENOD 5,427,180,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051201,2020-11-26T06:51:00+01:00,2020-11-26T08:22:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,GOLFECH 2,1310,1191,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051210,2020-11-28T07:00:00+01:00,2020-11-28T18:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,ST LAURENT 2,915,800,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051213,2020-11-26T11:15:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,TRICASTIN 3,915,920,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051217,2020-11-26T13:20:00+01:00,2020-11-26T16:20:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,ACTIVE,CORDEMAIS 4,580,390,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051222,2020-11-26T15:30:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,TRICASTIN 4,915,180,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051223,2020-11-26T15:15:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,ST LAURENT 2,915,880,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051230,2020-11-26T15:30:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,ST LAURENT 1,915,890,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051231,2020-11-26T15:15:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CHINON 2,905,900,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051236,2020-11-26T15:45:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CATTENOM 2,1300,1280,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051242,2020-11-26T16:20:00+01:00,2020-11-26T22:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CHINON 1,905,800,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051253,2020-11-26T21:00:00+01:00,2020-11-27T00:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CRUAS 3,915,420,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051256,2020-11-26T22:00:00+01:00,2020-11-27T02:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CRUAS 2,915,370,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051257,2020-11-27T02:00:00+01:00,2020-11-27T05:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CRUAS 2,915,710,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051263,2020-11-29T08:00:00+01:00,2020-11-29T11:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,INACTIVE,ST LAURENT 2,915,800,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051268,2020-11-27T10:30:00+01:00,2020-11-28T02:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,PALUEL 3,1330,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051325,2020-11-29T05:00:00+01:00,2020-11-29T15:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,ST ALBAN 1,1335,800,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051331,2020-11-29T08:00:00+01:00,2020-11-29T14:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CHOOZ 1,1500,245,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051340,2020-11-28T11:50:00+01:00,2020-11-30T02:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CRUAS 4,915,5,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051342,2020-11-28T17:56:00+01:00,2020-11-29T10:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,ACTIVE,HAVRE 4,580,380,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051350,2020-11-29T07:30:00+01:00,2020-11-29T10:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CRUAS 2,915,680,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051355,2020-11-29T09:00:00+01:00,2020-11-29T14:37:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,PENLY 1,1330,934,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051364,2020-11-29T18:05:00+01:00,2020-12-02T20:30:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,INACTIVE,HAVRE 4,580,380,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051366,2020-11-29T22:30:00+01:00,2020-12-09T05:55:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,INACTIVE,PALUEL 3,1330,0,GENERATING_UNIT
EC-GDFS-14b40b03a5d2d426790e,2020-11-28T05:00:00+01:00,2020-11-28T16:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,SPEM CCG,435,0,GENERATING_UNIT
EC-GDFS-14f6b9ce5108e4cf7957,2020-11-28T06:00:00+01:00,2020-11-28T14:29:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,DK6-TG1,167,0,GENERATING_UNIT
EC-GDFS-1761a9c92bd5b4dadb36,2020-11-26T11:40:00+01:00,2020-11-26T12:37:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,DK6-TV2,231,0,GENERATING_UNIT
EC-GDFS-1d14b44390dd14f6e828,2020-11-28T06:00:00+01:00,2020-11-28T14:29:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,DK6-TV1,231,124,GENERATING_UNIT
EC-TDE-DEPROD20201124075507,2020-11-24T07:45:00+01:00,2020-11-26T00:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,Pont-sur-Sambre,412,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00053842,2020-12-01T13:30:00+01:00,2020-12-01T16:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 6,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00054462,2020-12-01T11:00:00+01:00,2020-12-01T11:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SISTERON 1,124,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00054478,2020-12-01T11:00:00+01:00,2020-12-01T11:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SISTERON 2,126,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00054775,2020-12-01T13:30:00+01:00,2020-12-01T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,BROMMAT 7,240,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00054776,2020-12-01T13:30:00+01:00,2020-12-01T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,BROMMAT,406,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00059473,2020-12-03T07:00:00+01:00,2020-12-03T19:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,MALGOVERT,297,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00064156,2020-12-02T08:30:00+01:00,2020-12-02T14:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 11,157,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00064157,2020-12-02T08:30:00+01:00,2020-12-02T14:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 12,157,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00064159,2020-12-01T08:30:00+01:00,2020-12-01T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 11,157,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00064160,2020-12-01T08:30:00+01:00,2020-12-01T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 12,157,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00064249,2020-12-01T09:00:00+01:00,2020-12-01T12:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SAINT GUILLERME,116,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00064359,2020-12-03T13:30:00+01:00,2020-12-03T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SARRANS,183,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00065357,2020-12-03T13:30:00+01:00,2020-12-03T16:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 7,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065625,2020-12-02T07:00:00+01:00,2020-12-03T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON 7,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065637,2020-12-03T07:00:00+01:00,2020-12-03T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,VILLARODIN 2,182,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065661,2020-12-03T09:00:00+01:00,2020-12-03T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,BATHIE 6,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065716,2020-12-01T03:06:00+01:00,2020-12-01T03:56:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 1,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065780,2020-12-01T11:17:00+01:00,2020-12-01T11:36:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 1,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065781,2020-12-01T11:21:00+01:00,2020-12-01T11:36:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 3,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065782,2020-12-01T11:22:00+01:00,2020-12-01T11:35:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 4,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065783,2020-12-01T11:21:00+01:00,2020-12-01T11:36:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 2,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065796,2020-12-03T15:00:00+01:00,2020-12-03T18:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,REVIN 2,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065801,2020-12-02T14:16:00+01:00,2020-12-02T15:00:00+01:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,ACTIVE,POUGET 4,286,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051266,2020-12-02T13:00:00+01:00,2020-12-02T14:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,VAIRES 1,181,181,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051267,2020-12-02T09:00:00+01:00,2020-12-02T10:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,VAIRES 3,182,182,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051327,2020-12-01T08:00:00+01:00,2020-12-01T17:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_HARD_COAL,ACTIVE,CORDEMAIS 4,580,540,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051375,2020-11-30T11:17:00+01:00,2020-12-01T09:00:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_HARD_COAL,ACTIVE,CORDEMAIS 5,580,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051421,2020-12-02T08:00:00+01:00,2020-12-02T14:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CATTENOM 4,1300,1190,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051422,2020-12-01T09:30:00+01:00,2020-12-06T00:15:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,INACTIVE,GRAVELINES 2,910,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051449,2020-12-02T16:41:00+01:00,2020-12-23T07:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,GRAVELINES 5,910,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051453,2020-12-02T18:40:00+01:00,2020-12-03T06:40:00+01:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,DIRINON 1,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051455,2020-12-03T01:00:00+01:00,2020-12-05T16:45:00+01:00,PLANNED_MAINTENANCE,FOSSIL_HARD_COAL,ACTIVE,HAVRE 4,580,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051459,2020-12-03T07:40:00+01:00,2020-12-03T14:00:00+01:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CRUAS 3,915,785,GENERATING_UNIT
EC-EDF-05470-EDF-T-00051469,2020-12-03T17:30:00+01:00,2020-12-19T00:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,BOUCHAIN 7,585,570,GENERATING_UNIT
EC-GDFS-10764a601dded41d8af0,2020-12-01T07:00:00+01:00,2020-12-01T14:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,SPEM pointe,45,40,GENERATING_UNIT
EC-GDFS-1360d6dbf99214f03b7c,2020-11-30T00:00:00+01:00,2020-12-05T00:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,DK6-TG2,167,162,GENERATING_UNIT
EC-GDFS-1b0f73a51e02a43f4974,2020-11-30T00:00:00+01:00,2020-12-05T00:00:00+01:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,DK6-TG1,167,162,GENERATING_UNIT
EC-EDF-05470-EDF-H-00064264,2020-12-08T14:30:00+01:00,2020-12-08T16:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,HERMILLON,116,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00064272,2020-12-08T14:00:00+01:00,2020-12-08T15:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00065606,2020-12-08T14:00:00+01:00,2020-12-08T15:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,49,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00065721,2020-12-08T09:00:00+01:00,2020-12-08T15:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,BATHIE,600,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00065777,2020-12-07T07:00:00+01:00,2020-12-07T17:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,VILLARODIN 1,182,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065798,2020-12-07T15:00:00+01:00,2020-12-07T16:30:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC,910,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00065799,2020-12-07T10:00:00+01:00,2020-12-07T18:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC 2,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065800,2020-12-07T11:00:00+01:00,2020-12-07T12:00:00+01:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC,910,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00065826,2020-12-05T05:30:00+01:00,2020-12-05T08:01:00+01:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,INACTIVE,VOUGLANS,285,231,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00065831,2020-12-07T09:14:00+01:00,2020-12-07T11:02:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 3,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065853,2020-12-07T18:14:00+01:00,2020-12-16T18:00:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC 2,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065854,2020-12-07T19:36:00+01:00,2020-12-07T20:54:00+01:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 3,202,0,GENERATING_UNIT
